age,income,credit_score,transaction_amount,num_transactions,region,account_type,is_fraud
35,62816.836425690075,637,115.95685306290629,13,west,savings,0
41,64678.23378925085,595,726.8121078980791,13,south,savings,0
33,63334.066990051724,777,292.2942140378916,11,south,checking,0
48,56343.71021882873,659,15.365867031929563,9,west,savings,0
27,52039.923695390105,708,183.81624121162338,7,west,savings,0
52,52730.90074519732,634,63.60079484924573,6,west,checking,0
33,52076.375794709784,534,1.0510127902086692,9,north,checking,0
19,72006.55145300596,701,77.49662003336735,8,north,premium,0
35,63903.35083421293,527,40.13377189765027,6,east,savings,0
27,10894.170480035798,674,256.28043691565665,10,south,checking,0
42,64838.51164794641,570,61.72186035636434,9,north,savings,0
27,57921.04292078162,838,263.6243112298453,7,north,savings,0
29,54719.36865331154,752,1.0,10,west,checking,0
18,49172.22320366671,688,55.186202042391365,8,west,savings,0
29,71861.6907997902,781,41.39567984109332,6,south,savings,0
18,69212.89693184287,612,39.901269885016916,7,west,savings,0
18,43406.834982645865,723,10.593408021939425,10,south,checking,0
41,61105.78430686802,695,31.076555287675284,5,west,premium,0
41,40425.14898188071,701,121.63751228244944,9,south,checking,0
38,34305.72752816604,781,51.66137291211169,5,north,savings,0
24,45599.24163115052,738,81.03682179893035,8,south,checking,0
33,67935.90208574139,703,70.94926617222364,4,south,checking,0
33,69296.8756806413,547,313.0060909943301,7,south,savings,0
22,62696.28130145939,603,353.5546063102882,5,north,savings,0
49,65876.43680271995,670,101.87391156948122,16,west,savings,0
42,62742.67430672437,687,60.10655330331107,2,north,savings,0
31,45377.77607165572,589,16.94183207946465,8,north,checking,0
34,61478.83817010911,850,459.9324793612378,9,south,savings,0
36,67006.14287841524,801,9.317529541826824,11,south,savings,0
18,66314.36994720361,728,52.99857283570057,8,south,premium,0
31,72833.70057211965,685,53.08742745962555,6,east,checking,0
27,65624.55770801596,663,57.93791725230791,11,south,checking,0
23,60271.72311312374,603,26.920475810506666,7,east,savings,0
31,71052.25357474641,686,229.2903185393705,10,east,savings,0
51,54602.1811112641,700,19.60138307086339,10,north,savings,0
40,41771.88023158423,580,151.14033446176,8,south,savings,0
28,52553.99554084354,706,19.832015233585686,7,west,savings,0
39,43826.46032790326,667,10.972021974197013,3,north,checking,0
